,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Browser,Device/OS,Year,Month,Day,Hour,Minute,Second,DayOfWeek
11477,2021-07-12 23:56:06,72.16.255.192,94.160.193.143,58606,53975,UDP,1002,Control,FTP,Veritatis nesciunt voluptate suscipit. Consectetur illum vero corrupti. Odio quos officiis suscipit harum laborum eos.,No Detection,93.63,yes,DDoS,Known Pattern B,Logged,High,Priyansh Bedi,Segment A,"Burhanpur, Sikkim",No proxy,No Data,No Data,Firewall,Mozilla,Windows,2021,7,12,23,56,6,0
11478,2021-07-28 05:36:32,190.147.14.44,29.225.124.25,24404,6655,TCP,1189,Data,HTTP,"Officia natus incidunt. Architecto natus voluptate.
Quae quidem vero aliquid ipsum qui corrupti. Modi illo aliquid. Corporis pariatur iure cum quasi doloribus atque dolore. Expedita iste rerum odio.",IoC Detected,20.96,yes,DDoS,Known Pattern A,Logged,Medium,Nayantara Magar,Segment A,"Bettiah, Bihar",6.221.14.84,Log Data,Alert Data,Server,Mozilla,iPod,2021,7,28,5,36,32,2
11479,2021-02-10 11:22:26,130.29.180.43,57.66.178.132,35980,8047,ICMP,651,Control,DNS,"Iusto explicabo laudantium magnam eligendi quasi eos. Ullam consequatur harum praesentium modi.
Ullam minus repellat unde tempore.",IoC Detected,73.01,no,DDoS,Known Pattern B,Logged,High,Renee Goyal,Segment B,"Mahbubnagar, Tamil Nadu",No proxy,No Data,No Data,Server,Mozilla,Android,2021,2,10,11,22,26,2
11480,2021-09-26 01:43:50,110.195.221.122,51.8.71.250,9988,62853,ICMP,1234,Control,HTTP,Perferendis nostrum incidunt vero quibusdam possimus. Tenetur voluptatem ullam provident.,No Detection,33.67,yes,Intrusion,Known Pattern B,Ignored,Medium,Taran Ranganathan,Segment C,"Etawah, Haryana",207.224.28.58,Log Data,Alert Data,Firewall,Opera,Linux,2021,9,26,1,43,50,6
11481,2023-01-21 18:54:01,108.131.212.237,201.43.38.80,17930,7983,UDP,528,Control,DNS,Pariatur suscipit asperiores inventore optio cum inventore nihil. Debitis inventore ab nemo dolorem. Fugiat minima quidem voluptates dolorem ducimus corporis.,IoC Detected,58.8,no,Malware,Known Pattern A,Logged,Low,Khushi Karpe,Segment A,"Nagercoil, Jharkhand",No proxy,No Data,No Data,Firewall,Opera,Linux,2023,1,21,18,54,1,5
11482,2020-10-01 00:09:08,20.63.251.180,37.225.47.245,16205,57653,ICMP,550,Control,FTP,Maiores illo molestias dolore repellat animi. Consectetur modi voluptates dolorem ratione sequi quam adipisci. Error facilis totam vitae inventore.,IoC Detected,51.05,no,Malware,Known Pattern A,Blocked,Low,Akarsh Khare,Segment A,"Dharmavaram, Chhattisgarh",130.191.166.24,No Data,Alert Data,Firewall,Mozilla,Linux,2020,10,1,0,9,8,3
11483,2022-05-16 15:32:36,92.224.6.128,14.89.187.216,30951,55463,UDP,206,Data,DNS,Dicta consectetur temporibus natus eius omnis quae deleniti. Culpa officia minus inventore. Suscipit recusandae reiciendis ducimus excepturi harum corporis. Rem vel enim quo ducimus.,No Detection,46.99,yes,DDoS,Known Pattern B,Logged,Low,Kimaya Sem,Segment A,"Amaravati, Assam",162.205.162.149,No Data,Alert Data,Firewall,Mozilla,Windows,2022,5,16,15,32,36,0
11484,2020-07-08 15:55:52,180.130.80.10,220.144.66.202,51109,27607,ICMP,637,Data,DNS,"Dolores distinctio laborum dolores qui minus nam labore. Odit assumenda error a dicta molestias natus.
Dignissimos reiciendis voluptates. Quisquam nesciunt similique quia ratione.",IoC Detected,16.0,no,DDoS,Known Pattern A,Blocked,Low,Charvi Dey,Segment A,"Erode, Kerala",188.23.11.80,No Data,No Data,Server,Mozilla,Windows,2020,7,8,15,55,52,2
11485,2023-03-25 20:33:49,146.65.220.44,215.78.145.213,26489,25896,TCP,548,Data,DNS,Officiis eius quaerat explicabo ea accusamus magnam. Quaerat voluptatibus distinctio dignissimos repellat.,No Detection,74.38,yes,Intrusion,Known Pattern A,Logged,Medium,Akarsh Bahri,Segment B,"Junagadh, Andhra Pradesh",No proxy,No Data,No Data,Firewall,Mozilla,Windows,2023,3,25,20,33,49,5
11486,2020-10-12 18:06:50,92.98.50.114,212.197.23.10,53232,61911,UDP,1098,Control,HTTP,Sed sed fuga exercitationem architecto in at. Soluta doloremque incidunt eaque vero enim. Architecto iure quos totam impedit quidem.,IoC Detected,46.95,yes,DDoS,Known Pattern B,Blocked,Low,Mishti Randhawa,Segment B,"Ajmer, Tamil Nadu",23.167.59.184,No Data,No Data,Firewall,Mozilla,Macintosh,2020,10,12,18,6,50,0
11487,2020-12-07 10:31:12,81.45.159.181,31.123.179.248,39677,41989,TCP,202,Control,HTTP,Placeat suscipit voluptate occaecati doloribus optio autem. Amet minus recusandae necessitatibus autem. Totam labore hic possimus.,No Detection,32.54,no,Malware,Known Pattern B,Ignored,High,Manikya Chakrabarti,Segment B,"Bongaigaon, Tamil Nadu",No proxy,No Data,No Data,Firewall,Mozilla,iPhone,2020,12,7,10,31,12,0
11488,2023-09-25 03:33:54,177.242.9.157,31.199.195.8,34182,50984,ICMP,148,Control,DNS,Eos dignissimos vitae. Odit optio architecto officia. Quam quibusdam iste deserunt ex accusamus.,No Detection,84.61,yes,Intrusion,Known Pattern B,Logged,High,Zoya Sami,Segment C,"Hubli–Dharwad, Odisha",107.168.82.253,Log Data,Alert Data,Server,Mozilla,Windows,2023,9,25,3,33,54,0
11489,2020-04-02 23:08:32,58.253.193.172,120.76.236.20,28748,19143,TCP,925,Control,HTTP,Culpa optio nesciunt illo quae nisi dicta. Consectetur consectetur ipsum. Nemo aliquam illo nobis illum doloribus illum.,IoC Detected,33.79,no,DDoS,Known Pattern A,Blocked,Medium,Purab Varma,Segment B,"Ahmednagar, Himachal Pradesh",No proxy,Log Data,No Data,Server,Mozilla,Windows,2020,4,2,23,8,32,3
11490,2021-11-01 16:10:09,33.136.98.230,24.82.133.74,6101,63280,ICMP,870,Data,HTTP,Repellendus eaque aspernatur esse. Ipsa exercitationem ipsam maxime eum.,IoC Detected,83.81,no,DDoS,Known Pattern A,Ignored,Low,Zara Handa,Segment A,"Jodhpur, Jharkhand",No proxy,No Data,No Data,Firewall,Opera,Linux,2021,11,1,16,10,9,0
11491,2022-11-02 12:03:51,177.244.7.152,112.205.57.201,40042,11336,TCP,241,Data,DNS,Quod excepturi nam amet alias quas. Sunt tempore consequuntur quo modi impedit perspiciatis eveniet. Eaque nemo natus non quod repellat.,IoC Detected,71.85,no,DDoS,Known Pattern B,Logged,High,Romil Garde,Segment C,"Solapur, Karnataka",No proxy,No Data,No Data,Server,Mozilla,Android,2022,11,2,12,3,51,2
11492,2020-10-20 18:57:05,68.99.165.14,116.141.199.161,28476,46348,UDP,499,Control,FTP,"Doloremque quia provident nisi.
Molestias tenetur iste incidunt pariatur molestias beatae ducimus. Doloribus unde reiciendis omnis blanditiis. Quam enim quia aut illo.",No Detection,23.93,no,Malware,Known Pattern A,Blocked,Low,Nakul Thaker,Segment A,"Kota, Uttar Pradesh",183.189.185.130,Log Data,Alert Data,Server,Mozilla,Windows,2020,10,20,18,57,5,1
11493,2022-10-17 05:56:13,140.92.149.13,20.18.169.178,38791,53280,UDP,609,Control,DNS,Ad pariatur provident omnis explicabo odit provident ad. Ullam accusantium similique temporibus quia dolorum. Animi voluptatem ullam.,IoC Detected,45.0,no,Intrusion,Known Pattern B,Ignored,Medium,Shalv Kala,Segment A,"Jorhat, Gujarat",26.121.54.59,No Data,Alert Data,Firewall,Opera,Windows,2022,10,17,5,56,13,0
11494,2021-09-04 12:35:03,21.94.23.137,176.198.200.119,30016,57505,UDP,1107,Control,FTP,"Ad provident harum recusandae ipsa. Deleniti eum nemo id maiores officia consequuntur.
Id soluta optio. Cumque soluta eius hic.",IoC Detected,93.76,yes,Intrusion,Known Pattern B,Blocked,Low,Saanvi Suresh,Segment B,"Dibrugarh, Bihar",152.56.29.149,Log Data,Alert Data,Firewall,Mozilla,Windows,2021,9,4,12,35,3,5
11495,2021-07-15 09:35:42,41.55.190.29,1.43.179.74,49196,38126,UDP,453,Control,FTP,Architecto dolor odit laborum minima possimus ut. Mollitia aliquam nobis veniam autem fuga. Quaerat hic veniam.,IoC Detected,47.3,no,DDoS,Known Pattern B,Logged,High,Bhamini Hegde,Segment B,"Kanpur, Uttar Pradesh",No proxy,No Data,No Data,Server,Opera,Linux,2021,7,15,9,35,42,3
11496,2023-01-22 20:32:16,56.144.47.22,4.167.253.76,2867,19443,UDP,78,Data,HTTP,"Sequi excepturi unde provident sunt reiciendis voluptatibus. Minima provident facere delectus.
Quasi nulla eaque repellat temporibus. Est ad fugiat eligendi eum iure nesciunt.",No Detection,98.41,yes,Intrusion,Known Pattern A,Logged,High,Jayant Kurian,Segment C,"Proddatur, Haryana",68.190.160.234,No Data,No Data,Server,Mozilla,Windows,2023,1,22,20,32,16,6
11497,2023-06-06 09:29:52,124.85.190.26,176.188.91.115,8195,48005,ICMP,1076,Control,DNS,Quae quas placeat rem. Optio rem nulla. Earum occaecati totam soluta ut neque. Consequuntur blanditiis voluptas dicta quia dolorem iure.,No Detection,79.09,yes,Malware,Known Pattern A,Ignored,High,Anahi Lad,Segment A,"Anantapuram, West Bengal",174.177.227.163,Log Data,No Data,Firewall,Mozilla,Windows,2023,6,6,9,29,52,1
11498,2021-09-11 16:06:38,69.127.20.248,164.213.132.123,40075,45539,TCP,1333,Control,FTP,Necessitatibus dicta eius eveniet. At necessitatibus dolorum ea itaque. Soluta at veritatis.,No Detection,90.67,no,DDoS,Known Pattern B,Blocked,Medium,Pranay Lalla,Segment B,"Aizawl, Himachal Pradesh",No proxy,No Data,No Data,Server,Mozilla,Linux,2021,9,11,16,6,38,5
11499,2023-09-14 01:19:25,70.177.214.15,136.166.104.89,48482,4995,TCP,175,Control,FTP,"Saepe unde asperiores doloribus iste dolores. Ratione quae beatae facilis alias quia officiis quos.
Ea tenetur quidem sunt. Nulla aliquam ea assumenda rerum mollitia. Maxime incidunt ab esse.",No Detection,52.39,yes,Intrusion,Known Pattern B,Ignored,High,Vardaniya Basu,Segment C,"Motihari, Telangana",103.122.91.186,No Data,No Data,Server,Mozilla,iPod,2023,9,14,1,19,25,3
11500,2023-09-29 05:23:22,163.120.38.244,81.88.56.104,27488,5885,ICMP,932,Control,HTTP,"Quibusdam quia porro eius iusto accusantium. Magni a ullam aliquid minima quo ducimus.
Quia dolorum voluptatem nam reiciendis distinctio. Dolorum doloribus harum fugiat atque et fugiat facere.",No Detection,85.22,no,DDoS,Known Pattern A,Logged,Medium,Ryan Toor,Segment A,"Patiala, Telangana",173.223.39.46,Log Data,No Data,Firewall,Mozilla,Windows,2023,9,29,5,23,22,4
11501,2020-05-05 06:24:59,43.61.147.136,130.96.164.101,23352,42928,ICMP,745,Data,DNS,"Minus ratione laborum dignissimos ipsa fugiat a. Blanditiis necessitatibus reiciendis quo velit nihil.
Dolorem in necessitatibus eos culpa. Error officiis quis sequi doloribus dicta alias.",IoC Detected,32.85,yes,Intrusion,Known Pattern B,Ignored,Medium,Vritika Rau,Segment C,"Ahmednagar, West Bengal",No proxy,Log Data,Alert Data,Server,Opera,Windows,2020,5,5,6,24,59,1
11502,2023-05-16 05:17:57,80.79.86.74,23.109.235.59,33768,3089,TCP,884,Control,DNS,"Itaque iusto ratione nobis iure. Amet doloremque error optio minus soluta labore.
Eveniet explicabo eum voluptates saepe odit. Et illum officiis.
Ipsa rerum aliquam in quibusdam iure eum.",No Detection,84.12,yes,DDoS,Known Pattern A,Blocked,High,Hridaan Sethi,Segment B,"Jammu, Punjab",No proxy,Log Data,Alert Data,Server,Mozilla,Macintosh,2023,5,16,5,17,57,1
11503,2020-01-07 12:04:45,177.214.214.33,11.170.169.134,47669,5579,ICMP,1343,Data,FTP,"Vero et commodi. Illum possimus quo unde itaque. Ad accusantium molestiae molestiae.
Facilis itaque reprehenderit recusandae ad. Officiis nisi ad earum neque modi. Cupiditate quia quae quas quidem.",IoC Detected,70.3,no,DDoS,Known Pattern B,Logged,Low,Oorja Khatri,Segment C,"Tadepalligudem, Haryana",209.196.57.68,Log Data,Alert Data,Server,Mozilla,Windows,2020,1,7,12,4,45,1
11504,2020-08-23 03:46:37,161.151.159.153,144.74.27.81,21800,16699,ICMP,245,Control,FTP,Ipsum natus nobis odio placeat maiores. Nesciunt officiis reprehenderit harum iure neque sequi.,No Detection,73.53,no,DDoS,Known Pattern A,Logged,High,Ela Apte,Segment B,"Begusarai, Arunachal Pradesh",97.179.79.208,No Data,Alert Data,Firewall,Mozilla,Linux,2020,8,23,3,46,37,6
11505,2020-05-26 19:13:28,112.37.213.253,177.219.190.197,11229,51072,TCP,1017,Control,DNS,"Quae praesentium id. Mollitia repellat sequi minima dolore at repudiandae.
Placeat occaecati quae veritatis reprehenderit temporibus. Enim repellendus quisquam exercitationem ratione aliquam in.",No Detection,14.46,no,Intrusion,Known Pattern B,Logged,Low,Vidur Kalla,Segment C,"Begusarai, Uttar Pradesh",No proxy,Log Data,No Data,Server,Mozilla,Windows,2020,5,26,19,13,28,1
11506,2021-03-01 03:59:19,169.44.128.61,22.157.52.208,50639,25414,ICMP,823,Control,DNS,"Dolores expedita omnis fugiat quisquam ullam maiores et. Tempore repudiandae in dolorum quae incidunt eius.
Vitae distinctio atque nam deserunt. Eaque eveniet quod eum rerum.",No Detection,76.19,no,Malware,Known Pattern A,Ignored,Medium,Hunar Swaminathan,Segment A,"Shahjahanpur, Haryana",154.164.228.208,No Data,No Data,Firewall,Opera,Linux,2021,3,1,3,59,19,0
11507,2022-05-02 03:11:39,67.245.233.175,118.148.137.196,65405,25165,TCP,807,Data,DNS,"Iste quaerat ipsam. Numquam quod quasi incidunt sint.
Nobis sequi nulla nemo quibusdam exercitationem fuga enim. Quibusdam fuga dolor voluptates.",No Detection,27.02,yes,DDoS,Known Pattern A,Logged,Medium,Aarush Sankar,Segment B,"Purnia, Himachal Pradesh",No proxy,Log Data,No Data,Server,Mozilla,Android,2022,5,2,3,11,39,0
11508,2020-09-18 21:53:51,44.230.50.207,140.80.112.62,5993,57072,UDP,362,Control,DNS,"Fuga doloribus nihil adipisci autem aliquam. Similique voluptates et sapiente.
Hic eaque amet. Facere eligendi dolore quidem. Necessitatibus odit ut. Quidem praesentium rem ducimus.",IoC Detected,20.79,yes,Intrusion,Known Pattern A,Blocked,Medium,Jayesh Datta,Segment B,"Guntakal, Himachal Pradesh",72.61.218.181,Log Data,No Data,Firewall,Mozilla,Windows,2020,9,18,21,53,51,4
11509,2020-12-18 16:43:46,115.24.174.62,173.194.150.126,22480,15160,ICMP,254,Control,DNS,"Ipsam quas aperiam vel. Laudantium et in.
Itaque porro quibusdam. Fugit fugiat aspernatur placeat tempora.
Non quo debitis maxime alias distinctio ipsam. Doloribus amet labore delectus porro.",No Detection,33.28,no,Intrusion,Known Pattern A,Ignored,Medium,Shamik Varkey,Segment C,"Kanpur, Rajasthan",109.142.47.149,No Data,No Data,Server,Opera,Linux,2020,12,18,16,43,46,4
11510,2023-05-02 19:21:03,51.3.96.167,205.219.62.107,48647,46562,ICMP,400,Data,HTTP,Expedita omnis voluptatum nostrum sapiente esse quia dolor. Fugit mollitia officia cumque consequatur aperiam.,No Detection,30.19,yes,Intrusion,Known Pattern A,Ignored,Medium,Divyansh Solanki,Segment B,"Gopalpur, Chhattisgarh",78.233.62.13,Log Data,No Data,Server,Mozilla,Linux,2023,5,2,19,21,3,1
11511,2023-05-13 00:08:26,2.22.77.142,192.55.162.199,13280,1365,ICMP,645,Data,HTTP,"Expedita fugit voluptas dolores. Repellendus iste fuga placeat.
Neque quasi accusantium dicta. Earum magni quidem optio rerum exercitationem non ea. Fuga id vitae deleniti illum modi.",No Detection,9.02,no,Malware,Known Pattern A,Ignored,Low,Amira Hora,Segment B,"Khandwa, Madhya Pradesh",43.171.35.219,No Data,Alert Data,Server,Opera,Windows,2023,5,13,0,8,26,5
11512,2023-09-08 16:30:02,211.232.17.28,41.14.45.78,34290,59489,TCP,644,Control,HTTP,"Iusto cupiditate sit tempora. Perspiciatis eveniet eos architecto natus deserunt deleniti.
Laudantium hic quod ex ad magni quae. Accusantium sit ipsum.",IoC Detected,74.58,no,DDoS,Known Pattern A,Logged,Low,Gatik Dixit,Segment B,"Malda, Jharkhand",28.151.71.65,Log Data,No Data,Server,Mozilla,Windows,2023,9,8,16,30,2,4
11513,2022-12-07 22:04:54,114.241.3.182,149.216.185.204,11694,39894,TCP,558,Control,FTP,"Ratione velit facilis voluptas alias a quasi. Laudantium aspernatur tempora ipsam non cumque iste. A ratione tenetur.
Eaque quaerat sapiente modi quos tempora tempora. Aliquam eveniet ratione.",IoC Detected,41.09,yes,DDoS,Known Pattern A,Logged,High,Anvi Warrior,Segment C,"Pali, Uttar Pradesh",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2022,12,7,22,4,54,2
11514,2023-07-18 01:44:41,77.54.163.204,80.6.25.176,57982,55305,UDP,1192,Control,HTTP,Deleniti laboriosam beatae asperiores. Eum cumque voluptatibus autem culpa eligendi. Id optio mollitia corrupti non ut voluptatum.,IoC Detected,98.25,yes,DDoS,Known Pattern B,Logged,High,Aarush Warrior,Segment C,"Hajipur, Uttar Pradesh",No proxy,No Data,Alert Data,Firewall,Mozilla,Macintosh,2023,7,18,1,44,41,1
11515,2020-04-17 19:55:39,104.119.55.108,20.95.223.17,62729,20155,TCP,470,Data,FTP,Dicta commodi blanditiis est. Quam laudantium voluptates maxime libero officiis ullam repudiandae.,No Detection,36.86,no,Intrusion,Known Pattern A,Blocked,High,Jivika Jayaraman,Segment B,"Begusarai, Uttarakhand",22.145.141.47,No Data,No Data,Server,Mozilla,iPod,2020,4,17,19,55,39,4
11516,2020-06-13 16:23:22,91.41.208.44,55.206.106.77,3974,20931,ICMP,166,Data,FTP,"Non aspernatur et molestias porro. Provident dolorem totam blanditiis.
Praesentium libero ducimus distinctio repellendus laboriosam. Voluptatibus cum quisquam qui tenetur dolor modi.",IoC Detected,96.59,yes,Intrusion,Known Pattern B,Logged,Medium,Aarav Sandhu,Segment C,"Asansol, Manipur",85.163.128.240,No Data,No Data,Server,Opera,Linux,2020,6,13,16,23,22,5
11517,2021-07-14 21:53:41,63.45.171.57,183.131.98.61,50849,31594,UDP,1266,Control,FTP,Eum et delectus ad corporis quasi. Amet laboriosam id repudiandae dolor molestias. Fuga esse culpa numquam. Quidem architecto aspernatur.,IoC Detected,22.55,yes,DDoS,Known Pattern A,Ignored,High,Vaibhav Vyas,Segment B,"Agra, Madhya Pradesh",158.165.255.225,Log Data,No Data,Server,Mozilla,Windows,2021,7,14,21,53,41,2
11518,2020-01-28 18:02:43,57.136.5.33,89.254.186.129,13316,60376,ICMP,790,Data,FTP,"Quidem sint deleniti soluta laudantium. Cupiditate fugit maxime odio.
Vero laboriosam enim odio eum quaerat. Enim excepturi totam facilis culpa. Voluptates magni ipsa hic molestiae id quaerat.",No Detection,27.2,no,Malware,Known Pattern A,Blocked,Medium,Onkar Aggarwal,Segment A,"Amroha, Chhattisgarh",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2020,1,28,18,2,43,1
11519,2021-06-10 22:35:28,167.152.46.137,45.44.100.159,45217,50214,UDP,1369,Control,DNS,"Repudiandae nemo nobis ipsam. Voluptatibus sit harum debitis. Itaque beatae voluptas.
Necessitatibus alias quia molestias. Nostrum asperiores tempore quo dignissimos.",No Detection,8.7,yes,Malware,Known Pattern B,Blocked,High,Pihu Dora,Segment C,"Bijapur, Odisha",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2021,6,10,22,35,28,3
11520,2022-11-17 19:03:03,132.217.34.250,118.34.92.78,50755,56196,TCP,110,Control,FTP,"Vero cum enim sapiente at. Magni blanditiis aperiam laborum explicabo voluptates.
Magnam eveniet sint. Aspernatur sit et debitis consequuntur sed. Ullam molestiae enim non.",No Detection,24.11,no,Malware,Known Pattern B,Logged,Medium,Badal Kar,Segment C,"Gorakhpur, Nagaland",212.29.125.98,No Data,No Data,Firewall,Mozilla,Linux,2022,11,17,19,3,3,3
11521,2021-06-25 11:44:33,190.177.178.217,129.39.87.209,48688,31772,ICMP,1250,Control,HTTP,"Quaerat veniam iure voluptates exercitationem sunt. Ab occaecati excepturi ex delectus excepturi.
Nihil perspiciatis eveniet cum accusantium. Natus vitae earum dolorum pariatur.",No Detection,13.46,yes,Intrusion,Known Pattern A,Ignored,Medium,Raunak Shukla,Segment C,"Vadodara, Kerala",18.163.53.161,No Data,No Data,Firewall,Opera,Windows,2021,6,25,11,44,33,4
11522,2021-11-07 09:39:30,105.39.128.230,83.64.232.98,10461,64735,TCP,1019,Control,FTP,Exercitationem quidem maxime asperiores dolor nostrum recusandae. Ex earum doloremque culpa sed tempora.,IoC Detected,70.85,no,DDoS,Known Pattern A,Blocked,High,Aaina Dubey,Segment A,"Dehri, West Bengal",No proxy,Log Data,No Data,Firewall,Mozilla,Windows,2021,11,7,9,39,30,6
11523,2020-04-14 15:51:29,57.35.68.103,148.243.125.215,59484,61129,UDP,1231,Data,HTTP,"Voluptates illum ipsam nam. Cum dolor qui ad explicabo eos. Praesentium pariatur vel earum officiis.
Necessitatibus adipisci quae voluptas fugiat voluptatibus. Tempora earum iusto dicta.",No Detection,4.25,no,DDoS,Known Pattern A,Blocked,High,Riya Bath,Segment A,"Sangli-Miraj & Kupwad, Goa",31.187.108.108,Log Data,Alert Data,Server,Mozilla,Linux,2020,4,14,15,51,29,1
11524,2022-11-08 19:41:34,6.129.99.18,86.100.160.188,28102,41556,TCP,1126,Control,FTP,"Magnam nesciunt molestiae amet accusamus unde. Velit cumque accusantium rerum.
Laborum deserunt explicabo nisi quidem doloribus. Recusandae error dolorum. Neque veritatis est.",IoC Detected,63.88,yes,DDoS,Known Pattern A,Blocked,Low,Onkar Joshi,Segment C,"Jaipur, Odisha",65.248.206.239,Log Data,Alert Data,Server,Mozilla,Linux,2022,11,8,19,41,34,1
11525,2023-02-25 09:13:34,214.76.13.22,161.211.185.234,36894,23006,ICMP,887,Data,FTP,Repellendus aspernatur quisquam odit dicta. Facere porro quod repellat. Totam sunt vel rem consequatur corrupti.,No Detection,13.36,yes,DDoS,Known Pattern B,Ignored,Medium,Miraya Bhagat,Segment B,"Junagadh, Meghalaya",122.248.61.236,No Data,Alert Data,Firewall,Mozilla,iPod,2023,2,25,9,13,34,5
